id,predicted_price
6671900095,"$2,555,652.000"
3275850020,"$2,654,126.250"
3876300600,"$2,473,291.250"
1450900020,"$2,715,234.750"
8562780280,"$2,380,734.000"
7663700973,"$2,620,361.250"
2126049032,"$2,641,834.000"
1823059159,"$2,369,148.500"
3438503426,"$2,515,803.500"
9297301495,"$2,483,962.000"
7140700850,"$2,389,486.000"
7942601805,"$2,709,564.500"
2555900030,"$2,421,855.000"
2887970040,"$2,747,421.250"
7419700010,"$2,651,790.250"
2239000011,"$2,686,408.500"
9283800050,"$2,606,293.000"
9407001340,"$2,399,099.500"
217500140,"$2,698,567.500"
7212660520,"$2,587,000.500"
3298201170,"$2,534,070.000"
3057000400,"$2,566,655.500"
6865200444,"$2,785,412.750"
6071600340,"$2,627,875.500"
6821600005,"$2,739,309.750"
1235100371,"$2,528,600.250"
7796450340,"$2,600,630.500"
3603000410,"$2,497,586.500"
9297300255,"$2,847,007.500"
9126100850,"$2,656,843.750"
2770601462,"$2,590,038.500"
2599001500,"$2,429,845.250"
1102000095,"$2,714,921.750"
1853080640,"$2,643,310.750"
9551201585,"$2,614,719.750"
3438500796,"$2,772,652.250"
7518504291,"$2,503,585.500"
9269200340,"$2,762,251.500"
715010130,"$2,864,827.500"
1982201485,"$2,770,263.500"
9526500080,"$2,690,591.250"
9277200180,"$2,417,967.750"
6669150280,"$2,682,777.000"
8917100153,"$2,799,470.250"
3760500516,"$2,562,811.500"
2725069050,"$2,664,406.750"
3332000091,"$2,516,579.750"
8562770080,"$2,637,495.250"
8151601190,"$2,489,056.250"
8563040160,"$2,570,344.000"
240000269,"$2,789,731.250"
4307350200,"$2,378,534.250"
1311910300,"$2,666,985.250"
3574900030,"$2,736,931.750"
7853230570,"$2,438,295.750"
320069049,"$2,936,817.250"
9839301060,"$2,607,598.250"
7011201333,"$2,888,129.000"
2781320100,"$2,712,585.750"
3421069120,"$2,598,621.000"
7852030320,"$2,441,609.750"
5316101075,"$2,773,742.250"
5309100750,"$2,677,771.250"
629000730,"$2,668,244.750"
511700170,"$2,698,771.750"
1562100030,"$2,511,349.250"
2489200230,"$2,470,780.500"
524069116,"$2,639,163.750"
5315100737,"$2,691,362.250"
1868900675,"$2,559,572.000"
1608000120,"$2,790,616.500"
705700240,"$2,608,752.500"
7575600610,"$2,598,335.750"
1778500015,"$2,733,406.000"
5423500240,"$2,485,386.000"
6713700025,"$2,475,239.000"
2734100734,"$2,789,268.750"
301402280,"$2,627,607.250"
2113700205,"$2,527,656.500"
4114601570,"$3,555,697.250"
3332000615,"$2,527,820.250"
3630050180,"$2,576,110.500"
6852700520,"$2,720,110.250"
6870310010,"$2,681,178.000"
6163900981,"$2,511,509.250"
393000142,"$2,758,802.250"
1771100130,"$2,586,568.750"
1442860160,"$2,483,449.250"
9191200435,"$2,564,993.250"
6788200800,"$2,637,706.750"
1115300070,"$2,687,618.000"
3176600105,"$2,593,225.500"
2770604665,"$2,691,025.500"
5469500580,"$2,628,175.500"
5680000545,"$2,621,434.750"
3424089119,"$2,639,505.750"
1328300180,"$2,517,591.250"
1773100922,"$2,782,658.500"
4123830480,"$2,245,051.500"
9808610190,"$2,516,024.500"
4250200140,"$2,693,443.500"
4217402115,"$3,316,073.500"
3831250350,"$2,748,281.250"
2397101055,"$2,645,023.750"
6817850110,"$2,544,961.000"
7526800200,"$2,618,296.500"
7853370100,"$2,492,365.250"
2523089025,"$2,791,747.500"
9476200680,"$2,477,827.750"
5714200140,"$2,766,509.750"
3575304895,"$2,577,395.000"
263000018,"$2,734,315.500"
8080400177,"$2,740,958.500"
6450304130,"$2,482,721.250"
514500090,"$2,606,278.750"
9477000300,"$2,623,631.750"
853600310,"$2,690,904.250"
1951600240,"$2,249,404.000"
1099900120,"$2,711,329.250"
5323100120,"$2,792,421.750"
1223089016,"$2,471,494.250"
522059172,"$2,570,694.000"
1930300190,"$2,558,465.000"
9542840410,"$2,559,060.750"
8665050530,"$2,383,632.000"
5592900205,"$2,689,188.250"
5450300010,"$2,618,601.250"
2459960030,"$2,652,026.000"
3331500455,"$2,718,731.000"
3432500705,"$2,738,401.500"
3702900165,"$2,510,064.750"
5249803550,"$2,751,469.500"
626049058,"$2,784,929.500"
1788900380,"$2,345,685.500"
8075400360,"$2,199,453.250"
9113200250,"$2,593,803.500"
2738640040,"$2,739,685.750"
7821200307,"$2,460,879.750"
3530440140,"$2,606,072.750"
3582700130,"$2,595,430.250"
9276200569,"$2,705,132.250"
7197800020,"$2,681,925.750"
686200490,"$2,698,158.500"
3501600100,"$2,503,687.250"
6383000690,"$2,649,645.250"
7604400150,"$2,600,199.250"
5249801411,"$2,885,048.500"
2607720420,"$2,520,548.000"
9561100010,"$2,773,989.000"
1796370590,"$2,543,279.500"
4077800593,"$2,540,979.500"
854000165,"$2,601,084.500"
5536100010,"$2,405,144.500"
4188000670,"$2,616,509.000"
31000165,"$3,079,648.000"
662350050,"$2,703,843.500"
4137000280,"$2,552,836.250"
6169901130,"$3,104,979.500"
1953400510,"$2,695,147.500"
7518506716,"$2,725,823.750"
1552520010,"$2,800,856.750"
7955080270,"$2,500,165.500"
9212900100,"$2,787,851.250"
3438500798,"$2,714,966.500"
7899800890,"$2,596,576.000"
4319200605,"$2,770,035.500"
1329300480,"$2,664,389.250"
8935100100,"$2,846,335.500"
5016001260,"$2,583,651.000"
4337600280,"$2,670,806.500"
1446401220,"$2,422,320.250"
7135521530,"$2,607,260.500"
6888900115,"$2,473,082.250"
2413301070,"$2,542,765.750"
345700040,"$2,657,479.750"
5566100145,"$2,669,883.000"
7634800070,"$2,521,882.250"
9346910500,"$2,621,365.750"
3529300060,"$2,638,827.750"
8128600060,"$2,767,442.500"
8572900275,"$2,359,927.000"
4139420590,"$2,690,833.500"
9274200322,"$2,855,623.000"
1472700200,"$2,422,245.750"
8820903380,"$2,723,212.250"
8563010130,"$2,644,222.250"
8965450110,"$2,642,008.000"
9274204230,"$2,753,022.750"
8165501700,"$2,396,056.500"
2193340260,"$2,603,341.500"
1860600290,"$2,962,294.250"
1222000055,"$2,408,085.500"
2492200280,"$2,732,119.000"
2488200455,"$2,680,086.000"
809001520,"$2,757,603.000"
1796361140,"$2,430,525.750"
6398000011,"$2,772,411.750"
6813600365,"$2,494,374.750"
7504100920,"$2,760,408.000"
8835770330,"$2,481,778.250"
524059322,"$2,719,740.000"
4307330280,"$2,433,583.250"
1245002952,"$2,718,322.000"
2021069059,"$2,529,103.000"
5700000595,"$2,548,478.500"
3629970930,"$2,464,714.000"
3336002215,"$2,561,258.750"
5100401060,"$2,501,664.750"
3278600750,"$2,529,194.500"
1126069045,"$2,394,378.750"
7568700175,"$2,462,477.000"
452001475,"$2,574,807.000"
9283800230,"$2,693,623.750"
1737300130,"$2,717,355.250"
6189600040,"$2,524,112.250"
3679400025,"$2,455,740.750"
1096100010,"$2,513,034.500"
9513900050,"$2,681,999.500"
5452800645,"$2,691,867.750"
273800100,"$2,773,106.000"
7228500037,"$2,555,348.750"
808300090,"$2,634,178.750"
2493200215,"$2,882,721.000"
5035300255,"$2,517,160.250"
3380900160,"$2,579,549.500"
3630000130,"$2,641,819.500"
7300400670,"$2,763,024.750"
6798100070,"$2,439,125.750"
8078400010,"$2,500,747.500"
5566100060,"$2,723,128.500"
2768200212,"$2,850,044.500"
4035900060,"$2,600,701.750"
9460000110,"$2,555,497.500"
7199320190,"$2,529,730.500"
2225039081,"$2,489,950.000"
9512200050,"$2,699,216.250"
2634500085,"$2,525,634.250"
3654800200,"$2,511,550.500"
2724079090,"$2,656,452.750"
2597520720,"$2,593,968.750"
3034200426,"$2,575,211.250"
984000130,"$2,533,260.500"
7852020670,"$2,444,622.000"
7923500060,"$2,637,150.750"
2310030510,"$2,525,870.000"
2205500540,"$2,518,559.000"
2493200015,"$2,748,893.750"
7853361420,"$2,760,459.500"
5652600605,"$2,631,920.750"
5285200020,"$2,763,513.250"
9406530150,"$2,705,239.250"
5706300020,"$2,659,701.000"
3278602490,"$2,600,593.250"
7197000100,"$2,681,195.750"
4447300008,"$2,567,811.000"
7899800045,"$2,677,136.250"
9250900095,"$2,534,994.000"
9268851740,"$2,444,208.750"
8682261440,"$2,553,935.250"
7284900385,"$3,083,715.000"
8079040300,"$2,602,815.750"
2225300585,"$2,599,759.750"
3223039013,"$2,660,545.000"
2013801350,"$2,787,511.500"
4055701110,"$2,712,606.500"
3578401770,"$2,458,697.500"
4046500720,"$2,608,411.500"
6145601745,"$2,610,391.250"
5207200195,"$2,691,826.250"
1972201856,"$2,698,253.250"
7212680080,"$2,393,521.750"
7277100510,"$2,995,438.750"
522079022,"$2,521,965.500"
5605000440,"$2,570,965.000"
6632300230,"$2,613,121.250"
8815400165,"$2,643,696.750"
6708200320,"$2,847,973.500"
2426059076,"$2,650,236.000"
3260200200,"$2,655,957.000"
2770601741,"$2,639,853.500"
4338800500,"$2,658,664.500"
9201000320,"$2,784,807.250"
7655900038,"$2,459,375.250"
3625059140,"$2,681,917.000"
4222310010,"$2,351,487.500"
2114700115,"$2,702,742.500"
3291800710,"$2,582,859.500"
9406590010,"$2,562,696.250"
3025059124,"$3,102,492.000"
7972601250,"$2,597,397.250"
930000470,"$2,821,192.750"
6690500060,"$2,564,255.500"
16000015,"$2,713,324.500"
5693501102,"$2,744,114.250"
8079040490,"$2,490,729.250"
7225000155,"$2,736,838.500"
8819900170,"$2,447,471.500"
7972601270,"$2,498,316.000"
1224069074,"$2,659,520.000"
5126900321,"$2,403,930.250"
3438501860,"$2,430,867.250"
2822069080,"$2,577,160.000"
1656600310,"$2,673,042.000"
3856900507,"$2,706,074.000"
1626069139,"$2,676,195.750"
2524049257,"$2,873,396.000"
3904960150,"$2,410,680.750"
7214820610,"$2,528,578.250"
7977201845,"$2,592,679.000"
2428100080,"$2,775,049.250"
2202500135,"$2,568,936.250"
1523550220,"$2,301,975.000"
2313900610,"$2,572,537.750"
4123840050,"$2,363,121.500"
2125059124,"$2,589,043.500"
1225039067,"$2,756,419.250"
6431500283,"$2,518,606.000"
2473380010,"$2,627,359.000"
5694501195,"$2,526,316.500"
2881700046,"$2,410,228.000"
6837820330,"$2,552,749.250"
2337300370,"$2,438,113.750"
3876540630,"$2,525,345.750"
626059317,"$2,684,842.750"
3374500520,"$2,424,550.000"
7228501903,"$2,574,504.500"
4019300051,"$2,350,473.000"
4232902615,"$2,523,020.500"
3546000090,"$2,741,873.500"
8127700215,"$2,725,934.500"
3438501100,"$2,417,967.750"
1769600066,"$3,015,618.000"
8146100610,"$2,481,037.250"
3052700695,"$2,696,263.250"
7954310210,"$2,364,035.000"
3761700053,"$3,421,792.000"
1320069179,"$2,866,910.500"
1331900410,"$2,733,286.000"
7303100210,"$2,709,142.000"
2464400285,"$2,675,611.250"
6163901150,"$2,636,334.250"
8955800045,"$2,642,895.750"
2314300200,"$2,513,009.750"
9528104360,"$2,549,906.000"
4177100005,"$2,564,469.500"
8856960260,"$2,709,219.250"
1828001220,"$2,676,040.000"
3066400710,"$2,621,547.000"
624110610,"$2,771,486.500"
4040800260,"$2,556,272.000"
5019500215,"$2,711,189.250"
2481630180,"$2,589,222.500"
7203170190,"$2,366,632.000"
510001280,"$2,682,329.250"
9430110120,"$2,650,524.000"
1565950030,"$2,745,521.500"
9828202255,"$2,704,149.250"
3878900270,"$2,764,050.500"
8091600080,"$2,626,479.250"
1112000035,"$2,496,994.250"
2228900270,"$2,443,554.000"
6648701740,"$2,745,530.500"
1245003740,"$2,598,758.000"
2174503441,"$2,615,954.500"
7708250010,"$2,714,111.000"
6072300110,"$2,454,824.000"
2329800140,"$2,655,951.250"
1494300040,"$2,638,711.750"
3832050130,"$2,737,012.750"
7203100730,"$2,681,652.000"
7199330170,"$2,745,217.000"
7785000220,"$2,552,432.750"
1250201175,"$2,564,700.500"
4054500180,"$2,639,624.500"
7905200061,"$2,677,662.500"
3751604895,"$2,298,585.500"
5220300140,"$2,568,017.000"
3323059027,"$2,724,121.250"
8651611980,"$2,581,564.000"
8673400190,"$2,641,399.000"
1668500100,"$2,566,813.250"
1023059365,"$2,598,332.750"
3308030060,"$2,715,565.500"
4232400860,"$2,709,418.500"
2144800615,"$2,460,007.250"
1568100920,"$3,149,533.250"
9406510040,"$2,637,961.500"
2923049421,"$2,471,247.250"
1051000040,"$2,844,470.500"
2077700042,"$2,416,877.000"
9423800030,"$2,507,040.500"
9818700455,"$2,758,420.500"
7133300675,"$2,467,010.000"
4113800550,"$2,770,391.250"
5553300375,"$2,980,112.500"
2025701530,"$2,719,074.250"
7942601155,"$2,637,622.750"
7524300020,"$2,608,471.750"
2520069100,"$2,753,848.000"
5412300410,"$2,508,937.750"
7504110760,"$2,664,927.500"
2594200350,"$2,556,162.750"
2722059013,"$2,520,163.500"
8078430480,"$2,749,407.000"
1423069162,"$2,372,738.500"
8856001090,"$2,526,785.250"
7000100631,"$2,525,847.750"
4222200280,"$2,628,998.000"
7971300050,"$2,591,870.500"
2009001600,"$2,322,413.750"
6619910140,"$2,783,480.500"
2877100985,"$2,641,271.250"
1196000007,"$2,587,182.250"
1330850130,"$2,537,271.750"
6664900410,"$2,578,951.750"
1231001110,"$2,634,702.250"
9235900030,"$2,441,655.250"
9407101840,"$2,586,151.250"
9523103001,"$2,484,862.000"
2149800278,"$2,933,220.750"
7234601198,"$2,775,515.500"
9476700035,"$2,560,089.250"
9297301065,"$2,611,148.000"
518500700,"$2,462,455.500"
7843500090,"$2,543,877.000"
6056110780,"$2,394,683.500"
2345700260,"$2,427,035.000"
3509600070,"$2,699,154.250"
1431700280,"$2,534,790.750"
1623049174,"$2,715,136.250"
3024089049,"$2,389,651.250"
7853340450,"$2,299,681.250"
7732410360,"$2,658,483.500"
1446800995,"$2,745,563.750"
2946000285,"$2,611,033.250"
425079100,"$2,625,496.250"
3876313040,"$2,742,502.750"
1762600260,"$2,769,971.500"
1925069121,"$3,051,790.750"
7443000480,"$2,790,193.750"
7820000015,"$2,606,625.000"
4027701253,"$2,629,676.500"
2826049165,"$2,524,101.250"
5426300060,"$2,661,526.750"
1278000210,"$2,614,886.250"
923000270,"$2,505,518.750"
7657600005,"$2,614,352.250"
3024079057,"$2,399,065.250"
3276180020,"$2,713,571.750"
7304300760,"$2,558,951.000"
3908100020,"$2,554,762.500"
8835400805,"$2,832,459.500"
4051150070,"$2,643,374.750"
3904930530,"$2,511,310.750"
6163900971,"$2,671,883.000"
7942600310,"$2,496,602.250"
4365700330,"$2,593,817.750"
423059207,"$2,543,768.250"
3992700265,"$2,492,157.250"
7177300090,"$2,781,229.000"
2540820010,"$2,679,044.500"
5700002510,"$2,683,593.000"
5201000030,"$2,691,977.000"
7631800015,"$3,018,264.500"
2922702965,"$2,629,780.500"
1525059198,"$2,676,933.500"
1245003160,"$2,753,494.250"
3810000455,"$2,647,624.250"
7855600080,"$2,518,592.250"
5701500030,"$2,734,871.000"
7504020400,"$2,635,275.000"
1402600570,"$2,535,344.500"
7575610760,"$2,444,708.000"
8731990370,"$2,518,373.750"
5021900090,"$2,689,530.750"
290000075,"$2,904,831.500"
2841500010,"$2,659,315.500"
3955900830,"$2,550,791.000"
7852110140,"$2,315,526.500"
1311400350,"$2,591,179.250"
7773800015,"$2,837,710.750"
4123400320,"$2,582,791.500"
2725069157,"$2,549,385.250"
666000143,"$2,677,221.500"
5101408678,"$2,664,696.500"
6371000026,"$2,854,049.500"
2024059084,"$2,717,638.500"
7283900036,"$2,370,556.250"
8881900230,"$2,922,025.000"
3959400135,"$2,534,509.750"
7696610270,"$2,315,147.750"
1689400150,"$2,720,486.750"
5103900015,"$2,295,725.500"
1441000350,"$2,587,719.250"
5101408735,"$2,566,444.000"
3126059027,"$3,221,754.250"
2320069014,"$2,578,960.250"
9541600015,"$2,682,255.750"
8682320420,"$2,642,182.000"
1562200090,"$2,587,276.000"
3395070980,"$2,701,730.750"
7349600230,"$2,713,175.500"
522049122,"$2,644,628.750"
869700060,"$2,798,532.750"
811000055,"$2,837,287.000"
1221059176,"$2,682,962.500"
1523059103,"$2,509,849.750"
2025760210,"$2,377,059.000"
9218400088,"$2,688,090.250"
8682292020,"$2,744,976.000"
2623089135,"$2,605,314.500"
3758900259,"$2,740,570.250"
524069049,"$2,573,521.000"
3121500150,"$2,614,108.500"
5581400080,"$2,622,013.250"
8087800020,"$2,676,284.000"
4070700290,"$2,674,263.000"
3296000170,"$2,702,772.000"
9238500040,"$2,426,390.250"
2744600040,"$2,617,609.500"
6813600380,"$2,667,289.750"
6140100150,"$2,621,460.500"
2201500555,"$2,516,944.750"
2600110250,"$2,545,290.750"
4337000275,"$2,467,316.000"
1186000150,"$2,581,342.750"
1972201963,"$2,730,026.000"
1105000745,"$2,705,037.250"
2887700560,"$2,643,290.500"
4039700080,"$2,415,990.750"
522049104,"$2,571,569.250"
4202400078,"$2,301,406.500"
7520000695,"$2,524,663.750"
7714000310,"$2,783,948.250"
4319200060,"$2,729,534.250"
8624700015,"$2,773,112.000"
5104520610,"$2,497,444.000"
2354300845,"$2,458,994.500"
3824100291,"$2,588,801.750"
6151800612,"$2,249,861.000"
5454200080,"$2,674,078.250"
6413600290,"$2,441,376.500"
2131200065,"$2,743,457.500"
1459920010,"$2,741,509.250"
50300090,"$2,730,937.250"
2326300090,"$2,657,494.250"
7714000070,"$2,700,760.750"
3630180500,"$2,812,684.250"
1727850340,"$2,669,504.750"
8691430330,"$2,633,366.250"
2310030390,"$2,513,283.000"
5561400610,"$2,567,673.000"
7010701016,"$2,452,324.000"
7883605915,"$2,511,801.500"
1282300995,"$2,636,482.000"
4040700310,"$2,736,511.000"
3353400435,"$2,667,618.000"
2143701015,"$2,555,029.000"
255450020,"$2,635,929.000"
1020069017,"$2,824,977.500"
4038200120,"$2,612,298.000"
9284801100,"$2,680,301.000"
1965200075,"$2,686,945.250"
847100047,"$2,519,294.750"
4038700720,"$2,807,001.750"
6815100085,"$2,674,092.750"
2508000020,"$2,439,155.250"
255520180,"$2,770,674.250"
6822100750,"$2,645,863.000"
869700050,"$2,729,666.250"
1775801405,"$2,421,972.000"
6600400090,"$2,392,076.750"
7202330270,"$2,625,548.000"
1683400165,"$2,833,510.750"
2625069070,"$2,633,721.750"
7625702440,"$2,578,643.250"
3388000640,"$2,588,932.500"
1899400365,"$2,840,846.750"
6899990200,"$2,529,847.250"
5569700020,"$2,927,728.500"
986000045,"$2,501,574.250"
3293700221,"$2,501,747.250"
3764800250,"$2,550,216.750"
2291400566,"$2,562,282.750"
4219401236,"$2,750,669.000"
4239400840,"$2,423,804.750"
7211400990,"$2,656,517.000"
7696500280,"$2,385,072.000"
7215721070,"$2,484,526.500"
3204850140,"$2,739,779.000"
4322200220,"$2,623,404.250"
2566300100,"$2,664,676.000"
1944900090,"$2,589,012.250"
6648500390,"$2,610,420.000"
7385300020,"$2,763,255.500"
1704900135,"$2,451,239.250"
2877100655,"$2,923,148.250"
2726079098,"$2,316,330.000"
7625703800,"$2,577,253.500"
318300040,"$2,969,442.000"
7922800190,"$2,568,761.250"
2023049361,"$2,428,266.500"
8946400210,"$2,744,041.750"
6071600450,"$2,581,467.500"
4343800100,"$2,696,840.500"
1443300140,"$2,713,607.500"
1024039001,"$2,557,310.750"
2767704860,"$2,820,390.750"
7234600851,"$2,555,225.500"
644200065,"$2,628,291.000"
7784400035,"$2,746,263.250"
3826000560,"$2,502,508.250"
9272202260,"$2,573,679.250"
263000253,"$2,480,329.250"
3621059043,"$2,749,917.250"
240000130,"$2,594,037.250"
1352300120,"$2,410,564.250"
7849200861,"$2,459,199.750"
2487700130,"$2,687,479.250"
1796100140,"$2,608,864.000"
7234601221,"$2,691,182.000"
8651710190,"$2,682,149.750"
2916200091,"$2,624,865.000"
1232000915,"$2,514,950.250"
1545801970,"$2,647,324.750"
3211200420,"$2,416,494.750"
7686204675,"$2,488,291.250"
3141600210,"$2,678,703.500"
3959401284,"$2,677,524.250"
2113700825,"$2,485,639.750"
3876000710,"$2,617,681.250"
522069022,"$2,615,710.500"
3214200070,"$2,610,835.500"
1221039156,"$2,552,001.000"
259600790,"$2,577,448.750"
785000040,"$2,656,438.250"
8138870470,"$2,495,785.500"
2596300035,"$2,521,710.750"
540100057,"$2,705,215.500"
3073500045,"$2,700,820.250"
5363200266,"$2,676,619.000"
8682261650,"$2,475,606.000"
3224510080,"$2,650,372.750"
3211270160,"$2,568,826.250"
9269200520,"$2,613,970.500"
293810190,"$2,707,197.250"
4197400043,"$2,580,334.000"
3026079031,"$2,305,842.750"
5332200405,"$2,586,722.000"
2473411210,"$2,494,292.500"
9268200315,"$2,676,566.000"
8123500050,"$2,933,414.000"
3221069091,"$2,850,758.000"
2485000165,"$2,686,853.750"
4058800215,"$2,808,836.000"
1926059039,"$2,563,312.500"
2533300680,"$2,776,713.250"
3343903640,"$2,586,693.750"
5700003705,"$2,707,955.500"
2023049372,"$2,585,958.250"
4058800830,"$2,623,522.250"
3333002302,"$2,623,675.000"
2944500340,"$2,682,632.750"
1982200790,"$2,713,324.500"
8929000270,"$2,424,502.250"
8122101440,"$2,575,694.750"
7525530470,"$2,608,657.750"
9332800020,"$2,668,241.750"
3878900525,"$2,302,657.500"
5420300210,"$2,718,384.750"
9232900165,"$2,467,392.000"
6414100026,"$2,538,896.250"
3013300660,"$2,957,815.750"
7954300120,"$2,639,450.750"
1081200360,"$2,329,078.750"
2877102345,"$2,611,953.750"
2202500255,"$2,663,871.500"
7984400050,"$2,643,247.000"
9558020380,"$2,553,495.000"
7812801850,"$2,352,869.000"
8944460020,"$2,602,601.500"
2306400040,"$2,691,329.750"
8649400410,"$2,267,677.500"
7889602020,"$2,565,173.500"
2041000025,"$2,350,483.250"
871001484,"$2,554,902.750"
2767602141,"$2,716,615.250"
3630180470,"$2,461,825.500"
2769602140,"$2,689,926.500"
2473250280,"$2,476,500.500"
5422560660,"$2,518,152.500"
3756600240,"$2,375,720.500"
8651600160,"$2,617,577.750"
7202300540,"$2,567,642.000"
8961950250,"$2,525,853.250"
3303000130,"$2,717,352.250"
798000062,"$2,510,299.000"
1695900150,"$2,785,905.000"
1604730150,"$2,719,274.250"
4136930310,"$2,444,147.000"
8835401250,"$3,025,856.500"
8665900328,"$2,564,128.750"
9262800255,"$2,639,511.500"
1853080570,"$2,664,439.000"
5556300114,"$2,622,073.750"
9517200290,"$2,584,280.750"
4037200295,"$2,555,522.750"
7417100123,"$2,341,663.500"
2620069077,"$2,744,487.750"
7922720040,"$2,704,297.750"
558100090,"$2,627,852.250"
257000037,"$2,424,968.000"
3319500385,"$2,787,428.750"
9297301520,"$2,367,068.500"
3580900090,"$2,592,775.750"
1321039076,"$2,338,932.000"
7227801581,"$2,637,622.750"
9407001620,"$2,455,182.500"
2130400150,"$2,683,602.000"
2312400200,"$2,451,933.750"
